Zip	City	State	Abbr.	County	Long	Lat	
46761	Lagrange	Indiana	IN	LaGrange	-85.404	41.652	
4453	Lagrange	Maine	ME	Penobscot	-68.8345	45.1789	
44050	Lagrange	Ohio	OH	Lorain	-82.1279	41.2423	
82221	Lagrange	Wyoming	WY	Goshen	-104.197	41.6423	
12540	Lagrangeville	New York	NY	Dutchess	-73.745	41.6615	
46941	Lagro	Indiana	IN	Wabash	-85.7204	40.8199	
87026	Laguna	New Mexico	NM	Cibola	-107.232	34.9625	
92651	Laguna Beach	California	CA	Orange	-117.781	33.5429	
92652	Laguna Beach	California	CA	Orange	-117.782	33.543	
92653	Laguna Hills	California	CA	Orange	-117.699	33.5916	
92654	Laguna Hills	California	CA	Orange	-117.715	33.6042	
92637	Laguna Hills	California	CA	Orange	-117.711	33.615	
92677	Laguna Niguel	California	CA	Orange	-117.708	33.5145	
92607	Laguna Niguel	California	CA	Orange	-117.712	33.5269	
76644	Laguna Park	Texas	TX	Bosque	-97.641	31.8974	
94938	Lagunitas	California	CA	Marin	-122.702	38.0139	
96767	Lahaina	Hawaii	HI	Maui	-156.647	20.8666	
96761	Lahaina	Hawaii	HI	Maui	-156.677	20.9174	
18931	Lahaska	Pennsylvania	PA	Bucks	-75.1028	40.3286	
26731	Lahmansville	West Virginia	WV	Grant	-79.0433	39.1642	
73754	Lahoma	Oklahoma	OK	Garfield	-98.0727	36.385	
96762	Laie	Hawaii	HI	Honolulu	-157.941	21.6253	
43752	Laings	Ohio	OH	Monroe	-81.01	39.7171	
48848	Laingsburg	Michigan	MI	Shiawassee	-84.353	42.8627	
75666	Laird Hill	Texas	TX	Rusk	-94.9288	32.3019	
17742	Lairdsville	Pennsylvania	PA	Lycoming	-76.605	41.2359	
48632	Lake	Michigan	MI	Clare	-85.0219	43.8575	
39092	Lake	Mississippi	MS	Scott	-89.3414	32.3459	
25121	Lake	West Virginia	WV	Logan	-81.9034	37.9204	
33850	Lake Alfred	Florida	FL	Polk	-81.7271	28.0895	
57356	Lake Andes	South Dakota	SD	Charles Mix	-98.4964	43.1303	
49650	Lake Ann	Michigan	MI	Benzie	-85.8528	44.7317	
18436	Lake Ariel	Pennsylvania	PA	Wayne	-75.4313	41.4395	
92352	Lake Arrowhead	California	CA	San Bernardino	-117.202	34.2606	
70549	Lake Arthur	Louisiana	LA	Jefferson Davis	-92.6825	30.091	
88253	Lake Arthur	New Mexico	NM	Chaves	-104.492	33.0263	
56149	Lake Benton	Minnesota	MN	Lincoln	-96.291	44.2782	
60044	Lake Bluff	Illinois	IL	Lake	-87.856	42.282	
56734	Lake Bronson	Minnesota	MN	Kittson	-96.6431	48.7787	
32054	Lake Butler	Florida	FL	Union	-82.3828	30.0035	
70607	Lake Charles	Louisiana	LA	Calcasieu	-93.1835	30.1244	
70605	Lake Charles	Louisiana	LA	Calcasieu	-93.2218	30.1693	
70601	Lake Charles	Louisiana	LA	Calcasieu	-93.188	30.2285	
70615	Lake Charles	Louisiana	LA	Calcasieu	-93.1146	30.2585	
70602	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70606	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70609	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70612	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70616	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70629	Lake Charles	Louisiana	LA	Calcasieu	-93.3265	30.2642	
70611	Lake Charles	Louisiana	LA	Calcasieu	-93.2111	30.322	
46942	Lake Cicott	Indiana	IN	Cass	-86.3734	40.7361	
72437	Lake City	Arkansas	AR	Craighead	-90.4423	35.8172	
96115	Lake City	California	CA	Modoc	-120.181	41.6682	
81235	Lake City	Colorado	CO	Hinsdale	-107.302	37.9868	
32024	Lake City	Florida	FL	Columbia	-82.6878	30.1055	
32025	Lake City	Florida	FL	Columbia	-82.6396	30.1601	
32056	Lake City	Florida	FL	Columbia	-82.6512	30.1628	
32055	Lake City	Florida	FL	Columbia	-82.6254	30.2702	
51449	Lake City	Iowa	IA	Calhoun	-94.7458	42.2705	
67071	Lake City	Kansas	KS	Barber	-98.8098	37.3569	
49651	Lake City	Michigan	MI	Missaukee	-85.0946	44.3767	
55041	Lake City	Minnesota	MN	Wabasha	-92.2838	44.4305	
16423	Lake City	Pennsylvania	PA	Erie	-80.3388	42.0204	
29560	Lake City	South Carolina	SC	Florence	-79.7418	33.8655	
57247	Lake City	South Dakota	SD	Marshall	-97.3481	45.6899	
37769	Lake City	Tennessee	TN	Anderson	-84.1386	36.2032	
12945	Lake Clear	New York	NY	Franklin	-74.2381	44.3375	
32157	Lake Como	Florida	FL	Putnam	-81.5914	29.4582	
18437	Lake Como	Pennsylvania	PA	Wayne	-75.3231	41.8666	
38641	Lake Cormorant	Mississippi	MS	DeSoto	-90.1608	34.8937	
75450	Lake Creek	Texas	TX	Delta	-95.4551	33.4116	
56055	Lake Crystal	Minnesota	MN	Blue Earth	-94.2184	44.1202	
75065	Lake Dallas	Texas	TX	Denton	-97.0237	33.1219	
53940	Lake Delton	Wisconsin	WI	Sauk	-89.7912	43.5939	
55042	Lake Elmo	Minnesota	MN	Washington	-92.9056	44.9946	
5657	Lake Elmore	Vermont	VT	Lamoille	-72.6475	44.5999	
92530	Lake Elsinore	California	CA	Riverside	-117.349	33.6598	
92532	Lake Elsinore	California	CA	Riverside	-117.303	33.6927	
92531	Lake Elsinore	California	CA	Riverside	-116.056	33.7529	
92630	Lake Forest	California	CA	Orange	-117.687	33.6437	
60045	Lake Forest	Illinois	IL	Lake	-87.8482	42.2374	
83635	Lake Fork	Idaho	ID	Valley	-115.454	44.6837	
62541	Lake Fork	Illinois	IL	Logan	-89.3505	39.9706	
32160	Lake Geneva	Florida	FL	Clay	-81.9907	29.7683	
53147	Lake Geneva	Wisconsin	WI	Walworth	-88.4554	42.5881	
80827	Lake George	Colorado	CO	Park	-105.435	39.0342	
48633	Lake George	Michigan	MI	Clare	-84.9193	43.9583	
56458	Lake George	Minnesota	MN	Hubbard	-95.0021	47.215	
12845	Lake George	New York	NY	Warren	-73.6975	43.4167	
11755	Lake Grove	New York	NY	Suffolk	-73.1168	40.8567	
33851	Lake Hamilton	Florida	FL	Polk	-81.628	28.0369	
33459	Lake Harbor	Florida	FL	Palm Beach	-80.4303	26.6459	
18624	Lake Harmony	Pennsylvania	PA	Carbon	-75.6331	41.0542	
86406	Lake Havasu City	Arizona	AZ	Mohave	-114.125	34.4228	
86403	Lake Havasu City	Arizona	AZ	Mohave	-114.348	34.4814	
86404	Lake Havasu City	Arizona	AZ	Mohave	-114.331	34.5575	
86405	Lake Havasu City	Arizona	AZ	Mohave	-113.643	35.6053	
32744	Lake Helen	Florida	FL	Volusia	-81.2334	28.9806	
7034	Lake Hiawatha	New Jersey	NJ	Morris	-74.383	40.8825	
12448	Lake Hill	New York	NY	Ulster	-74.2123	42.0733	
7849	Lake Hopatcong	New Jersey	NJ	Morris	-74.6129	40.9506	
56459	Lake Hubert	Minnesota	MN	Crow Wing	-94.2519	46.4987	
93532	Lake Hughes	California	CA	Los Angeles	-118.544	34.6847	
12752	Lake Huntington	New York	NY	Sullivan	-74.9949	41.6782	
60156	Lake In The Hills	Illinois	IL	McHenry	-88.3665	42.1947	
93240	Lake Isabella	California	CA	Kern	-118.457	35.669	
56460	Lake Itasca	Minnesota	MN		-95.2647	47.2351	
77566	Lake Jackson	Texas	TX	Brazoria	-95.4401	29.0393	
28745	Lake Junaluska	North Carolina	NC	Haywood	-82.9704	35.5258	
12449	Lake Katrine	New York	NY	Ulster	-73.9924	41.9918	
49653	Lake Leelanau	Michigan	MI	Leelanau	-85.7329	44.9856	
56253	Lake Lillian	Minnesota	MN	Kandiyohi	-94.9014	44.966	
49945	Lake Linden	Michigan	MI	Houghton	-88.2973	47.1784	
28746	Lake Lure	North Carolina	NC	Rutherford	-82.1752	35.4464	
12846	Lake Luzerne	New York	NY	Warren	-73.8228	43.3165	
15451	Lake Lynn	Pennsylvania	PA	Fayette	-79.8618	39.7501	
32795	Lake Mary	Florida	FL	Seminole	-81.2233	28.7448	
32746	Lake Mary	Florida	FL	Seminole	-81.3508	28.7577	
59921	Lake Mc Donald	Montana	MT	Flathead	-113.95	48.2989	
50450	Lake Mills	Iowa	IA	Winnebago	-93.5336	43.4167	
53551	Lake Mills	Wisconsin	WI	Jefferson	-88.9133	43.0816	
44429	Lake Milton	Ohio	OH	Mahoning	-80.9724	41.1014	
99757	Lake Minchumina	Alaska	AK	Yukon-Koyukuk (CA)	-151.025	65.2264	
32747	Lake Monroe	Florida	FL	Seminole	-81.3329	28.8272	
86342	Lake Montezuma	Arizona	AZ	Yavapai	-111.787	34.6417	
54849	Lake Nebagamon	Wisconsin	WI	Douglas	-91.7402	46.5023	
57248	Lake Norden	South Dakota	SD	Hamlin	-97.2009	44.5844	
48849	Lake Odessa	Michigan	MI	Ionia	-85.1357	42.7863	
48361	Lake Orion	Michigan	MI	Oakland	-83.3863	42.6601	
48359	Lake Orion	Michigan	MI	Oakland	-83.2769	42.7231	
48360	Lake Orion	Michigan	MI	Oakland	-83.272	42.7429	
48362	Lake Orion	Michigan	MI	Oakland	-83.2748	42.7763	
97034	Lake Oswego	Oregon	OR	Clackamas	-122.685	45.4093	
97035	Lake Oswego	Oregon	OR	Clackamas	-122.723	45.4147	
65049	Lake Ozark	Missouri	MO	Camden	-92.6684	38.2003	
33538	Lake Panasoffkee	Florida	FL	Sumter	-82.1363	28.7953	
31636	Lake Park	Georgia	GA	Lowndes	-83.1753	30.6906	
51347	Lake Park	Iowa	IA	Dickinson	-95.3216	43.4452	
56554	Lake Park	Minnesota	MN	Becker	-96.067	46.8176	
10537	Lake Peekskill	New York	NY	Putnam	-73.8838	41.3374	
33862	Lake Placid	Florida	FL	Highlands	-81.2884	27.2447	
33852	Lake Placid	Florida	FL	Highlands	-81.3649	27.2945	
12946	Lake Placid	New York	NY	Essex	-73.9841	44.229	
1347	Lake Pleasant	Massachusetts	MA	Franklin	-72.5181	42.5566	
12108	Lake Pleasant	New York	NY	Hamilton	-74.4569	43.6676	
84533	Lake Powell	Utah	UT	San Juan	-110.227	37.7489	
57249	Lake Preston	South Dakota	SD	Kingsbury	-97.3828	44.3692	
71254	Lake Providence	Louisiana	LA	East Carroll	-91.1906	32.8071	
63367	Lake Saint Louis	Missouri	MO	St. Charles	-90.7854	38.7936	
65532	Lake Spring	Missouri	MO	Dent	-91.4812	37.6033	
46405	Lake Station	Indiana	IN	Lake	-87.2622	41.5686	
98258	Lake Stevens	Washington	WA	Snohomish	-122.067	48.0171	
54539	Lake Tomahawk	Wisconsin	WI	Oneida	-89.5856	45.8035	
28747	Lake Toxaway	North Carolina	NC	Transylvania	-82.9191	35.1451	
51450	Lake View	Iowa	IA	Sac	-95.0486	42.3154	
14085	Lake View	New York	NY	Erie	-78.9327	42.7215	
29563	Lake View	South Carolina	SC	Dillon	-79.1929	34.3445	
60046	Lake Villa	Illinois	IL	Lake	-87.9991	42.3813	
71653	Lake Village	Arkansas	AR	Chicot	-91.2825	33.3274	
46349	Lake Village	Indiana	IN	Newton	-87.4454	41.1387	
28450	Lake Waccamaw	North Carolina	NC	Columbus	-78.5102	34.3394	
33898	Lake Wales	Florida	FL	Polk	-81.5719	27.8643	
33859	Lake Wales	Florida	FL	Polk	-81.6221	27.8774	
33853	Lake Wales	Florida	FL	Polk	-81.5847	27.9002	
56151	Lake Wilson	Minnesota	MN	Murray	-95.9797	44.0095	
18625	Lake Winola	Pennsylvania	PA	Wyoming	-75.8508	41.5096	
33462	Lake Worth	Florida	FL	Palm Beach	-80.0794	26.5747	
33463	Lake Worth	Florida	FL	Palm Beach	-80.1291	26.5955	
33449	Lake Worth	Florida	FL		-80.2149	26.6048	
33467	Lake Worth	Florida	FL	Palm Beach	-80.1683	26.6104	
33460	Lake Worth	Florida	FL	Palm Beach	-80.056	26.6182	
33461	Lake Worth	Florida	FL	Palm Beach	-80.0946	26.6232	
33465	Lake Worth	Florida	FL	Palm Beach	-80.1326	26.6283	
33454	Lake Worth	Florida	FL	Palm Beach	-80.4303	26.6459	
33464	Lake Worth	Florida	FL	Palm Beach	-80.4303	26.6459	
33466	Lake Worth	Florida	FL	Palm Beach	-80.4303	26.6459	
60047	Lake Zurich	Illinois	IL	Lake	-88.0769	42.2165	
98349	Lakebay	Washington	WA	Pierce	-122.778	47.2886	
56150	Lakefield	Minnesota	MN	Jackson	-95.1848	43.6545	
96051	Lakehead	California	CA	Shasta	-122.411	40.9105	
8733	Lakehurst	New Jersey	NJ	Ocean	-74.3254	40.0263	
33813	Lakeland	Florida	FL	Polk	-81.9398	27.9611	
33812	Lakeland	Florida	FL		-81.8931	27.9729	
33811	Lakeland	Florida	FL	Polk	-82.0139	27.9865	
33804	Lakeland	Florida	FL	Polk	-81.6186	28.0026	
33806	Lakeland	Florida	FL	Polk	-81.6186	28.0026	
33807	Lakeland	Florida	FL	Polk	-81.6186	28.0026	
33803	Lakeland	Florida	FL	Polk	-81.9523	28.014	
33802	Lakeland	Florida	FL	Polk	-81.9852	28.021	
33801	Lakeland	Florida	FL	Polk	-81.9392	28.0381	
33815	Lakeland	Florida	FL	Polk	-82.0069	28.0496	
33805	Lakeland	Florida	FL	Polk	-81.9609	28.072	
33810	Lakeland	Florida	FL	Polk	-82.0372	28.1479	
33809	Lakeland	Florida	FL	Polk	-81.9591	28.1762	
31635	Lakeland	Georgia	GA	Lanier	-83.0889	31.0381	
70752	Lakeland	Louisiana	LA	Pointe Coupee	-91.4217	30.5799	
48143	Lakeland	Michigan	MI	Livingston	-83.8366	42.4573	
55043	Lakeland	Minnesota	MN	Washington	-92.7716	44.9394	
30552	Lakemont	Georgia	GA	Rabun	-83.4038	34.7617	
14857	Lakemont	New York	NY	Yates	-76.927	42.5126	
44250	Lakemore	Ohio	OH	Summit	-81.4279	41.0222	
95453	Lakeport	California	CA	Lake	-122.933	39.047	
93634	Lakeshore	California	CA	Fresno	-119.244	37.1673	
39558	Lakeshore	Mississippi	MS	Hancock	-89.4595	30.2391	
85929	Lakeside	Arizona	AZ	Navajo	-109.987	34.1662	
92040	Lakeside	California	CA	San Diego	-116.92	32.8562	
6758	Lakeside	Connecticut	CT	Litchfield	-73.242	41.6754	
49116	Lakeside	Michigan	MI	Berrien	-86.6694	41.8485	
59922	Lakeside	Montana	MT	Flathead	-114.227	48.0215	
69351	Lakeside	Nebraska	NE	Sheridan	-102.444	42.0496	
97449	Lakeside	Oregon	OR	Coos	-124.162	43.5833	
43440	Lakeside Marblehead	Ohio	OH	Ottawa	-82.7766	41.5247	
46943	Laketon	Indiana	IN	Wabash	-85.8375	40.9743	
84038	Laketown	Utah	UT	Rich	-111.269	41.8107	
72642	Lakeview	Arkansas	AR	Baxter	-92.5422	36.373	
92353	Lakeview	California	CA		-117.108	33.8344	
48850	Lakeview	Michigan	MI	Montcalm	-85.2924	43.4269	
28350	Lakeview	North Carolina	NC	Moore	-79.3157	35.2306	
43331	Lakeview	Ohio	OH	Logan	-83.9202	40.5019	
97630	Lakeview	Oregon	OR	Lake	-120.378	42.1854	
79239	Lakeview	Texas	TX	Hall	-100.726	34.6724	
6039	Lakeville	Connecticut	CT	Litchfield	-73.4377	41.9516	
46536	Lakeville	Indiana	IN	St. Joseph	-86.2714	41.5253	
2347	Lakeville	Massachusetts	MA	Plymouth	-70.9582	41.8374	
48366	Lakeville	Michigan	MI	Oakland	-83.1841	42.8033	
55044	Lakeville	Minnesota	MN	Dakota	-93.2578	44.6749	
14480	Lakeville	New York	NY	Livingston	-77.7149	42.8296	
44638	Lakeville	Ohio	OH	Holmes	-82.1455	40.652	
18438	Lakeville	Pennsylvania	PA	Wayne	-75.2607	41.4223	
90711	Lakewood	California	CA	Los Angeles	-118.299	33.7866	
90715	Lakewood	California	CA	Los Angeles	-118.077	33.8405	
90713	Lakewood	California	CA	Los Angeles	-118.112	33.8473	
90712	Lakewood	California	CA	Los Angeles	-118.146	33.8512	
90714	Lakewood	California	CA	Los Angeles	-118.134	33.8512	
62438	Lakewood	Illinois	IL	Shelby	-88.8715	39.3134	
8701	Lakewood	New Jersey	NJ	Ocean	-74.2042	40.085	
88254	Lakewood	New Mexico	NM	Eddy	-104.365	32.6362	
14750	Lakewood	New York	NY	Chautauqua	-79.3291	42.0973	
44107	Lakewood	Ohio	OH	Cuyahoga	-81.8018	41.4847	
18439	Lakewood	Pennsylvania	PA	Wayne	-75.3838	41.8171	
98492	Lakewood	Washington	WA	Pierce	-122.113	47.0662	
98497	Lakewood	Washington	WA	Pierce	-122.113	47.0662	
98439	Lakewood	Washington	WA	Pierce	-122.51	47.1287	
98498	Lakewood	Washington	WA	Pierce	-122.549	47.1591	
98496	Lakewood	Washington	WA		-122.509	47.1666	
98499	Lakewood	Washington	WA	Pierce	-122.502	47.1677	
54138	Lakewood	Wisconsin	WI	Oconto	-88.5032	45.3163	
67860	Lakin	Kansas	KS	Kearny	-101.271	37.9382	
25250	Lakin	West Virginia	WV	Mason	-81.9973	38.7523	
50451	Lakota	Iowa	IA	Kossuth	-94.0706	43.3953	
58344	Lakota	North Dakota	ND	Nelson	-98.3246	47.972	
72846	Lamar	Arkansas	AR	Johnson	-93.3552	35.4349	
81052	Lamar	Colorado	CO	Prowers	-102.619	38.0841	
47550	Lamar	Indiana	IN	Spencer	-86.9497	38.0429	
38642	Lamar	Mississippi	MS	Marshall	-89.3163	34.9271	
64759	Lamar	Missouri	MO	Barton	-94.3364	37.5191	
69035	Lamar	Nebraska	NE		-101.926	40.5297	
74850	Lamar	Oklahoma	OK	Hughes	-96.1142	35.0836	
16848	Lamar	Pennsylvania	PA	Clinton	-77.6185	41.2206	
29069	Lamar	South Carolina	SC	Darlington	-80.0963	34.1862	
16375	Lamartine	Pennsylvania	PA	Clarion	-79.4538	41.2023	
42155	Lamb	Kentucky	KY		-85.8854	36.7998	
38643	Lambert	Mississippi	MS	Quitman	-90.263	34.1837	
59243	Lambert	Montana	MT	Richland	-104.599	47.7459	
4454	Lambert Lake	Maine	ME	Washington	-67.4955	45.003	
56152	Lamberton	Minnesota	MN	Redwood	-95.2739	44.2378	
48144	Lambertville	Michigan	MI	Monroe	-83.6259	41.7531	
8530	Lambertville	New Jersey	NJ	Hunterdon	-74.9266	40.3731	
41340	Lambric	Kentucky	KY		-83.0517	37.5565	
72353	Lambrook	Arkansas	AR	Phillips	-90.9652	34.3286	
24351	Lambsburg	Virginia	VA	Carroll	-80.7601	36.5775	
59043	Lame Deer	Montana	MT	Rosebud	-106.565	45.6032	
40341	Lamero	Kentucky	KY		-84.1623	37.3287	
79331	Lamesa	Texas	TX	Dawson	-101.957	32.7367	
36747	Lamison	Alabama	AL		-87.5667	32.1211	
89828	Lamoille	Nevada	NV	Elko	-115.363	40.7505	
99144	Lamona	Washington	WA	Lincoln	-118.504	47.3778	
50140	Lamoni	Iowa	IA	Decatur	-93.9349	40.6229	
93241	Lamont	California	CA	Kern	-118.912	35.2571	
32336	Lamont	Florida	FL	Jefferson	-83.9008	30.2983	
50650	Lamont	Iowa	IA	Buchanan	-91.6701	42.5946	
66855	Lamont	Kansas	KS	Greenwood	-96.2421	37.8883	
49430	Lamont	Michigan	MI	Ottawa	-85.8975	43.0103	
74643	Lamont	Oklahoma	OK	Grant	-97.5601	36.6939	
99017	Lamont	Washington	WA	Whitman	-117.876	47.1887	
58458	Lamoure	North Dakota	ND	LaMoure	-98.3587	46.3844	
76550	Lampasas	Texas	TX	Lampasas	-98.1834	31.068	
65681	Lampe	Missouri	MO	Stone	-93.4516	36.5767	
17537	Lampeter	Pennsylvania	PA	Lancaster	-76.2387	39.9885	
87540	Lamy	New Mexico	NM	Santa Fe	-105.941	35.4311	
64847	Lanagan	Missouri	MO	McDonald	-94.4551	36.606	
96763	Lanai City	Hawaii	HI	Maui	-156.921	20.8293	
61046	Lanark	Illinois	IL	Carroll	-89.8247	42.0935	
25860	Lanark	West Virginia	WV	Raleigh	-81.2245	37.7489	
32323	Lanark Village	Florida	FL	Franklin	-84.5964	29.8826	
93539	Lancaster	California	CA	Los Angeles	-118.299	33.7866	
93584	Lancaster	California	CA	Los Angeles	-118.299	33.7866	
93586	Lancaster	California	CA	Los Angeles	-118.299	33.7866	
93534	Lancaster	California	CA	Los Angeles	-118.149	34.6909	
93535	Lancaster	California	CA	Los Angeles	-117.878	34.7131	
93536	Lancaster	California	CA	Los Angeles	-118.369	34.7471	
62855	Lancaster	Illinois	IL	Wabash	-87.8187	38.4034	
66041	Lancaster	Kansas	KS	Atchison	-95.3036	39.5952	
40446	Lancaster	Kentucky	KY	Garrard	-84.5467	37.6514	
40444	Lancaster	Kentucky	KY	Garrard	-84.5969	37.6584	
1523	Lancaster	Massachusetts	MA	Worcester	-71.6868	42.451	
56735	Lancaster	Minnesota	MN	Kittson	-96.6366	48.9153	
63548	Lancaster	Missouri	MO	Schuyler	-92.5264	40.5253	
3584	Lancaster	New Hampshire	NH	Coos	-71.5591	44.4921	
14086	Lancaster	New York	NY	Erie	-78.6631	42.9017	
43130	Lancaster	Ohio	OH	Fairfield	-82.6031	39.7187	
17603	Lancaster	Pennsylvania	PA	Lancaster	-76.3671	40.0091	
17605	Lancaster	Pennsylvania	PA	Lancaster	-76.2976	40.0185	
17607	Lancaster	Pennsylvania	PA	Lancaster	-76.2976	40.0185	
17608	Lancaster	Pennsylvania	PA	Lancaster	-76.2976	40.0185	
17699	Lancaster	Pennsylvania	PA	Lancaster	-76.2976	40.0185	
17602	Lancaster	Pennsylvania	PA	Lancaster	-76.2844	40.0335	
17622	Lancaster	Pennsylvania	PA		-76.3012	40.0418	
17604	Lancaster	Pennsylvania	PA	Lancaster	-76.3356	40.0651	
17601	Lancaster	Pennsylvania	PA	Lancaster	-76.3107	40.0766	
17611	Lancaster	Pennsylvania	PA		-76.3794	40.079	
17606	Lancaster	Pennsylvania	PA	Lancaster	-76.3054	40.1102	
29721	Lancaster	South Carolina	SC	Lancaster	-80.7817	34.6994	
29720	Lancaster	South Carolina	SC	Lancaster	-80.7616	34.749	
29722	Lancaster	South Carolina	SC	Lancaster	-80.6589	34.7673	
38569	Lancaster	Tennessee	TN	Smith	-85.8551	36.0954	
75146	Lancaster	Texas	TX	Dallas	-96.7728	32.5914	
75134	Lancaster	Texas	TX	Dallas	-96.783	32.6161	
22503	Lancaster	Virginia	VA	Lancaster	-76.5002	37.7395	
53813	Lancaster	Wisconsin	WI	Grant	-90.7109	42.8445	
82222	Lance Creek	Wyoming	WY	Niobrara	-104.545	43.2316	
37770	Lancing	Tennessee	TN	Morgan	-84.7135	36.1456	
34639	Land O Lakes	Florida	FL	Pasco	-82.4547	28.2258	
34638	Land O Lakes	Florida	FL	Pasco	-82.4962	28.2478	
34637	Land O Lakes	Florida	FL		-82.4625	28.2782	
54540	Land O Lakes	Wisconsin	WI	Vilas	-89.3218	46.1563	
19350	Landenberg	Pennsylvania	PA	Chester	-75.7807	39.7696	
82520	Lander	Wyoming	WY	Fremont	-108.591	42.9208	
92285	Landers	California	CA	San Bernardino	-116.524	34.3103	
46944	Landess	Indiana	IN		-85.5611	40.6108	
7850	Landing	New Jersey	NJ	Morris	-74.6554	40.9087	
17942	Landingville	Pennsylvania	PA	Schuylkill	-76.2296	40.7226	
28088	Landis	North Carolina	NC	Rowan	-80.6129	35.5435	
17040	Landisburg	Pennsylvania	PA	Perry	-77.3191	40.3326	
8326	Landisville	New Jersey	NJ	Atlantic	-74.9377	39.5239	
17538	Landisville	Pennsylvania	PA	Lancaster	-76.4156	40.0892	
29724	Lando	South Carolina	SC	Chester	-81.0228	34.7753	
29356	Landrum	South Carolina	SC	Spartanburg	-82.2115	35.1565	
61750	Lane	Illinois	IL	De Witt	-88.8597	40.1235	
66042	Lane	Kansas	KS	Franklin	-95.0804	38.4347	
74555	Lane	Oklahoma	OK	Atoka	-95.9685	34.2691	
29564	Lane	South Carolina	SC	Williamsburg	-79.8715	33.5083	
57358	Lane	South Dakota	SD	Jerauld	-98.4252	44.0696	
77453	Lane City	Texas	TX	Wharton	-96.0142	29.1704	
71844	Laneburg	Arkansas	AR	Nevada	-93.2941	33.7008	
51451	Lanesboro	Iowa	IA	Carroll	-94.6917	42.1845	
1237	Lanesboro	Massachusetts	MA	Berkshire	-73.2626	42.5497	
55949	Lanesboro	Minnesota	MN	Fillmore	-91.9877	43.7174	
18827	Lanesboro	Pennsylvania	PA	Susquehanna	-75.6373	41.9575	
47136	Lanesville	Indiana	IN	Harrison	-85.9593	38.2448	
12450	Lanesville	New York	NY	Greene	-74.2443	42.1332	
36863	Lanett	Alabama	AL	Chambers	-85.2161	32.8616	
22504	Laneview	Virginia	VA	Essex	-76.7117	37.7681	
75667	Laneville	Texas	TX	Rusk	-94.866	31.9508	
23089	Lanexa	Virginia	VA	New Kent	-76.9027	37.4194	
58249	Langdon	North Dakota	ND	Cavalier	-98.3566	48.7866	
15054	Langeloth	Pennsylvania	PA	Washington	-80.4086	40.3625	
57454	Langford	South Dakota	SD	Marshall	-97.7925	45.6174	
19048	Langhorne	Pennsylvania	PA	Bucks	-74.9246	40.1735	
19047	Langhorne	Pennsylvania	PA	Bucks	-74.9104	40.1813	
19049	Langhorne	Pennsylvania	PA	Bucks	-75.1028	40.3286	
71952	Langley	Arkansas	AR	Pike	-93.8509	34.314	
41645	Langley	Kentucky	KY	Floyd	-82.7976	37.5381	
74350	Langley	Oklahoma	OK	Mayes	-95.0478	36.4645	
29834	Langley	South Carolina	SC	Aiken	-81.8445	33.4979	
98260	Langley	Washington	WA	Island	-122.453	48.0187	
97450	Langlois	Oregon	OR	Curry	-124.441	42.9154	
35755	Langston	Alabama	AL	Jackson	-86.1353	34.5001	
73050	Langston	Oklahoma	OK	Logan	-97.2556	35.9419	
45741	Langsville	Ohio	OH	Meigs	-82.2499	39.0697	
78871	Langtry	Texas	TX	Val Verde	-101.23	29.7632	
52252	Langworthy	Iowa	IA	Jones	-91.2258	42.192	
20703	Lanham	Maryland	MD	Prince George's	-76.8777	38.8336	
20706	Lanham	Maryland	MD	Prince George's	-76.8551	38.9675	
58250	Lankin	North Dakota	ND	Walsh	-98.007	48.2952	
53046	Lannon	Wisconsin	WI	Waukesha	-88.1639	43.1497	
8734	Lanoka Harbor	New Jersey	NJ	Ocean	-74.1668	39.862	
19446	Lansdale	Pennsylvania	PA	Montgomery	-75.2955	40.2378	
19050	Lansdowne	Pennsylvania	PA	Delaware	-75.2637	39.9375	
49946	Lanse	Michigan	MI	Baraga	-88.421	46.7704	
16849	Lanse	Pennsylvania	PA	Clearfield	-78.1144	40.9605	
58750	Lansford	North Dakota	ND	Bottineau	-101.386	48.6254	
18232	Lansford	Pennsylvania	PA	Carbon	-75.8828	40.8314	
60438	Lansing	Illinois	IL	Cook	-87.5446	41.566	
52151	Lansing	Iowa	IA	Allamakee	-91.266	43.3661	
66043	Lansing	Kansas	KS	Leavenworth	-94.8994	39.2502	
48907	Lansing	Michigan	MI	Eaton	-84.8382	42.5961	
48908	Lansing	Michigan	MI	Eaton	-84.8382	42.5961	
48901	Lansing	Michigan	MI	Ingham	-84.372	42.5992	
48909	Lansing	Michigan	MI	Ingham	-84.372	42.5992	
48913	Lansing	Michigan	MI	Ingham	-84.372	42.5992	
48916	Lansing	Michigan	MI	Ingham	-84.372	42.5992	
48918	Lansing	Michigan	MI	Ingham	-84.372	42.5992	
